ENSG	GENE	SCORE
ENSG00000168502	MTCL1	0.0003790250768815895
ENSG00000168509	HJV	0.0001969110394384188
ENSG00000168515	SCGB1D1	9.209934728460212e-05
ENSG00000168517	HEXIM2	0.020024700696922082
ENSG00000168522	FNTA	0.0004622230499080615
ENSG00000168530	MYL1	0.0008468994797112828
ENSG00000168538	TRAPPC11	0.001164224491958521
ENSG00000168542	COL3A1	0.0005997196499265556
ENSG00000168546	GFRA2	0.00022181909366736363
ENSG00000168556	ING2	0.00034079328656844154
ENSG00000168564	CDKN2AIP	0.0006258726530177228
ENSG00000168566	SNRNP48	0.0010482878947186691
ENSG00000168569	TMEM223	0.0005949793139734538
ENSG00000168575	SLC20A2	0.0001948982453541248
ENSG00000168582	CRYGA	0.0005005252221508272
ENSG00000168589	DYNLRB2	0.010688777020732232
ENSG00000168591	TMUB2	0.0006760904308293902
ENSG00000168594	ADAM29	0.0007447505697655288
ENSG00000168615	ADAM9	0.0004447703736332187
ENSG00000168621	GDNF	0.00021479846577676653
ENSG00000168646	AXIN2	0.0027714620530332468
ENSG00000168653	NDUFS5	0.00034986692344318726
ENSG00000168658	VWA3B	0.0004153912891524669
ENSG00000168661	ZNF30	0.0011664442631627026
ENSG00000168672	LRATD2	0.0006973931551783608
ENSG00000168675	LDLRAD4	0.00047387483436978073
ENSG00000168676	KCTD19	0.0005532123541343026
ENSG00000168679	SLC16A4	0.0001100265293416669
ENSG00000168685	IL7R	0.00016820292773900292
ENSG00000168701	TMEM208	0.00013697974361548404
ENSG00000168702	LRP1B	0.0004268086258889525
ENSG00000168703	WFDC12	0.00028072834174963646
ENSG00000168710	AHCYL1	0.0016743361218232167
ENSG00000168724	DNAJC21	0.00031087111506167275
ENSG00000168734	PKIG	0.0005836221821482468
ENSG00000168743	NPNT	0.005654558448441094
ENSG00000168754	FAM178B	0.0009902690192120644
ENSG00000168757	TSPY2	0.005981459097483821
ENSG00000168758	SEMA4C	0.0019056669079873245
ENSG00000168763	CNNM3	0.0013208024652158201
ENSG00000168765	GSTM4	0.000422058390768143
ENSG00000168769	TET2	0.0010103717941092327
ENSG00000168778	TCTN2	0.0011265027530953375
ENSG00000168779	SHOX2	0.0028130409357345343
ENSG00000168781	PPIP5K1	0.0006638383924837399
ENSG00000168785	TSPAN5	0.00014704767295370402
ENSG00000168792	ABHD15	0.0008712504372851981
ENSG00000168795	ZBTB5	0.0006812996416556416
ENSG00000168802	CHTF8	0.0010125998012426862
ENSG00000168803	ADAL	0.0017108089230077894
ENSG00000168806	LCMT2	0.004259567748022164
ENSG00000168807	SNTB2	0.00046627991787318024
ENSG00000168811	IL12A	0.0002280415583300055
ENSG00000168813	ZNF507	0.0
ENSG00000168818	STX18	0.001995854086885629
ENSG00000168824	NSG1	0.00034483701347198803
ENSG00000168826	ZBTB49	0.000743905525723676
ENSG00000168827	GFM1	0.0012091672494989325
ENSG00000168830	HTR1E	0.0008313199596159393
ENSG00000168872	DDX19A	0.013324221122275048
ENSG00000168874	ATOH8	0.0031248475888787652
ENSG00000168875	SOX14	0.0009172901841338899
ENSG00000168876	ANKRD49	0.0009588971529410628
ENSG00000168883	USP39	0.0005995403105316655
ENSG00000168884	TNIP2	0.0015382140281872125
ENSG00000168887	C2orf68	0.0029096323808062152
ENSG00000168894	RNF181	0.0012908313422030915
ENSG00000168899	VAMP5	0.0002425276761641726
ENSG00000168903	BTNL3	0.000303263764408257
ENSG00000168906	MAT2A	0.0006435583786696952
ENSG00000168907	PLA2G4F	0.005002280546932525
ENSG00000168917	SLC35G2	0.0028251404329466823
ENSG00000168918	INPP5D	0.00042393834678478015
ENSG00000168924	LETM1	0.00142042267953002
ENSG00000168925	CTRB1	0.0007073208030305977
ENSG00000168928	CTRB2	0.0003515602472816681
ENSG00000168930	TRIM49	0.008262588916295499
ENSG00000168936	TMEM129	0.0005669254728672968
ENSG00000168938	PPIC	0.0005171527395759767
ENSG00000168939	SPRY3	0.0008581304703056958
ENSG00000168944	CEP120	0.07165964771388644
ENSG00000168955	TM4SF20	0.00013452980783767998
ENSG00000168958	MFF	0.0001877759953003988
ENSG00000168959	GRM5	0.0013804590676045336
ENSG00000168961	LGALS9	0.0018487767765691387
ENSG00000168993	CPLX1	0.000227441783181348
ENSG00000168995	SIGLEC7	0.00016927954641232645
ENSG00000169006	NTSR2	6.241077005597617e-05
ENSG00000169016	E2F6	0.0011564523972538154
ENSG00000169018	FEM1B	0.0004872861497915437
ENSG00000169019	COMMD8	0.0007989012538018869
ENSG00000169020	ATP5ME	0.00047926447177815135
ENSG00000169021	UQCRFS1	0.0005113214128869004
ENSG00000169031	COL4A3	0.00039571560159856745
ENSG00000169032	MAP2K1	0.0005427495968888252
ENSG00000169035	KLK7	0.0006049183623417775
ENSG00000169045	HNRNPH1	0.0015642842768102128
ENSG00000169047	IRS1	0.0006059613235720462
ENSG00000169057	MECP2	0.0006498292548258178
ENSG00000169062	UPF3A	0.0003665968586119561
ENSG00000169067	ACTBL2	0.003449760426519788
ENSG00000169071	ROR2	0.0008779412814874377
ENSG00000169084	DHRSX	0.0005485637144602151
ENSG00000169085	VXN	0.0012466012801723991
ENSG00000169087	HSPBAP1	0.0020518346041171753
ENSG00000169093	ASMTL	0.000865081021856895
ENSG00000169100	SLC25A6	0.0009158398422641767
ENSG00000169118	CSNK1G1	0.002158486744065158
ENSG00000169122	FAM110B	0.0012579387250752916
ENSG00000169126	ODAD2	0.0002805654914936895
ENSG00000169129	AFAP1L2	0.0004228130662795593
ENSG00000169136	ATF5	0.0014210014883246913
ENSG00000169139	UBE2V2	0.0004339400900335022
ENSG00000169155	ZBTB43	0.002007484770274459
ENSG00000169169	CPT1C	0.00037646418854819785
ENSG00000169174	PCSK9	0.0005018113004098268
ENSG00000169180	XPO6	0.0036150128257759206
ENSG00000169181	GSG1L	0.00022805718560903188
ENSG00000169184	MN1	0.0005733024649998697
ENSG00000169188	APEX2	0.004533956147952267
ENSG00000169189	NSMCE1	0.0010126609765848116
ENSG00000169194	IL13	0.00027060253160016146
ENSG00000169213	RAB3B	0.0019040154988942959
ENSG00000169217	CD2BP2	0.0006325206970814179
ENSG00000169218	RSPO1	0.0017817022232975432
ENSG00000169220	RGS14	0.00047068500884961395
ENSG00000169221	TBC1D10B	0.0004487315193273389
ENSG00000169223	LMAN2	0.0009265562814562145
ENSG00000169224	GCSAML	0.005387351961189779
ENSG00000169228	RAB24	0.00025583762885617034
ENSG00000169230	PRELID1	0.0004968373186784447
ENSG00000169231	THBS3	0.0030441597407389054
ENSG00000169239	CA5B	0.0006366718423578277
ENSG00000169241	SLC50A1	0.0039750245057348366
ENSG00000169242	EFNA1	0.0005750330096816469
ENSG00000169245	CXCL10	0.00030669924399262527
ENSG00000169248	CXCL11	0.0008249722764048784
ENSG00000169249	ZRSR2	0.0014857645282972953
ENSG00000169251	NMD3	0.0006555242666763661
ENSG00000169255	B3GALNT1	0.0002817944550770335
ENSG00000169258	GPRIN1	0.0006033803258560511
ENSG00000169271	HSPB3	0.0007150504711717076
ENSG00000169282	KCNAB1	0.00020216008761053672
ENSG00000169288	MRPL1	0.0037171141300404997
ENSG00000169291	SHE	0.0007861849464916304
ENSG00000169297	NR0B1	0.0008778896421972604
ENSG00000169299	PGM2	0.00037963180670885777
ENSG00000169302	STK32A	0.005612524376601868
ENSG00000169306	IL1RAPL1	0.0008721252759187337
ENSG00000169313	P2RY12	0.00029770130390716076
ENSG00000169314	C22orf15	0.0027708649417945708
ENSG00000169330	MINAR1	0.0013560271861479123
ENSG00000169344	UMOD	0.00016943035188887734
ENSG00000169347	GP2	0.0035611568773674662
ENSG00000169359	SLC33A1	0.0027843192685850227
ENSG00000169371	SNUPN	0.0017657419514307549
ENSG00000169372	CRADD	0.0015383042784833378
ENSG00000169375	SIN3A	0.0006188485249367659
ENSG00000169385	RNASE2	0.0006425101894365071
ENSG00000169398	PTK2	0.000692479821282177
ENSG00000169402	RSPH10B2	0.00033238866694773606
ENSG00000169403	PTAFR	0.00032244149929283594
ENSG00000169410	PTPN9	0.0005649190203484977
ENSG00000169413	RNASE6	0.0009582626562405494
ENSG00000169418	NPR1	0.0004295936025755509
ENSG00000169429	CXCL8	0.00016793322197372618
ENSG00000169435	RASSF6	0.0005486838604156219
ENSG00000169439	SDC2	0.0005160711282314878
ENSG00000169442	CD52	0.00016324276089108025
ENSG00000169446	MMGT1	0.00040734098479333625
ENSG00000169474	SPRR1A	0.0
ENSG00000169490	TM2D2	7.255589548549324e-05
ENSG00000169495	HTRA4	0.0006862813977477344
ENSG00000169499	PLEKHA2	0.0016591268968113582
ENSG00000169504	CLIC4	0.0003498600437978894
ENSG00000169507	SLC38A11	6.338361765756417e-05
ENSG00000169508	GPR183	0.0005084222930236137
ENSG00000169509	CRCT1	0.0005542075653011125
ENSG00000169515	CCDC8	0.0002792876598505245
ENSG00000169519	METTL15	0.0011083290858096007
ENSG00000169548	ZNF280A	0.002292609303140125
ENSG00000169550	MUC15	5.726405572659132e-05
ENSG00000169551	CT55	0.003582664529858448
ENSG00000169554	ZEB2	0.0011516817598931084
ENSG00000169562	GJB1	0.00011811503759417974
ENSG00000169564	PCBP1	0.0012862612511526095
ENSG00000169567	HINT1	0.0023373583710508683
ENSG00000169575	VPREB1	9.086676982406061e-05
ENSG00000169583	CLIC3	0.002827153753287348
ENSG00000169592	INO80E	0.0016035332187129825
ENSG00000169594	BNC1	0.004958870129939896
ENSG00000169598	DFFB	0.0007162303263612557
ENSG00000169599	NFU1	0.0007294828765225247
ENSG00000169604	ANTXR1	0.0004750382993279345
ENSG00000169605	GKN1	0.0001793216626992944
ENSG00000169607	CKAP2L	0.00033511366473248927
ENSG00000169609	C15orf40	0.00023218311889650067
ENSG00000169612	RAMAC	0.0017273953128551511
ENSG00000169618	PROKR1	2.3119084062273032e-05
ENSG00000169621	APLF	0.0009096729224893352
ENSG00000169629	RGPD8	0.007816607831045985
ENSG00000169635	HIC2	0.002595934835881053
ENSG00000169641	LUZP1	0.06819440181016034
ENSG00000169660	HEXD	0.0006397679219389829
ENSG00000169679	BUB1	0.0009170602797894389
ENSG00000169682	SPNS1	0.00023994485854927916
ENSG00000169683	LRRC45	0.003181850584269341
ENSG00000169684	CHRNA5	0.000292331801574619
ENSG00000169688	MT1B	0.0002796291691993247
ENSG00000169689	CENPX	0.0012394538168791769
ENSG00000169692	AGPAT2	0.000779470331281118
ENSG00000169696	ASPSCR1	0.0021812971363033284
ENSG00000169704	GP9	0.00037053534356346063
ENSG00000169710	FASN	0.0010604221026824234
ENSG00000169714	CNBP	0.0017929804826053442
ENSG00000169717	ACTRT2	0.0003060310104956443
ENSG00000169718	DUS1L	0.0005249859411833313
ENSG00000169727	GPS1	0.0008542430864508788
ENSG00000169738	DCXR	0.0007358461973581143
ENSG00000169740	ZNF32	0.004269103010528852
ENSG00000169744	LDB2	0.002017728095552229
ENSG00000169750	RAC3	0.00231622690785116
ENSG00000169752	NRG4	0.00030757321019336814
ENSG00000169756	LIMS1	0.0016221639425566536
ENSG00000169760	NLGN1	0.0006154836673886166
ENSG00000169762	TAPT1	0.0004878972029018769
ENSG00000169764	UGP2	0.0012655834634642815
ENSG00000169783	LINGO1	0.0006534417132115777
ENSG00000169789	PRY	0.0011986113847797242
ENSG00000169813	HNRNPF	0.001727916476511382
ENSG00000169814	BTD	0.0002546033945236559
ENSG00000169826	CSGALNACT2	0.00013665545429830672
ENSG00000169836	TACR3	0.000293288241209666
ENSG00000169840	GSX1	0.0007612252718445234
ENSG00000169851	PCDH7	0.000451279898697976
ENSG00000169855	ROBO1	0.0005049607580076554
ENSG00000169856	ONECUT1	0.0003006849478879303
ENSG00000169857	AVEN	0.00034912238334072754
ENSG00000169860	P2RY1	0.00024217493137257406
ENSG00000169862	CTNND2	0.0015193204631032131
ENSG00000169871	TRIM56	0.0005362794081520406
ENSG00000169877	AHSP	0.000775930636564226
ENSG00000169885	CALML6	0.00033301006874353334
ENSG00000169891	REPS2	0.0014687735804272961
ENSG00000169895	SYAP1	0.0002818102162791547
ENSG00000169896	ITGAM	0.00017039902331816847
ENSG00000169903	TM4SF4	0.00010403998464880715
ENSG00000169905	TOR1AIP2	0.0010569868552465778
ENSG00000169906	S100G	0.0009509039537078934
ENSG00000169908	TM4SF1	0.0007791887733219482
ENSG00000169914	OTUD3	0.0003340794485211518
ENSG00000169919	GUSB	0.0012665405163261312
ENSG00000169925	BRD3	0.000831424987381979
ENSG00000169926	KLF13	0.0004221319627504272
ENSG00000169933	FRMPD4	0.00063325452947538
ENSG00000169946	ZFPM2	0.0007713916295415402
ENSG00000169951	ZNF764	0.0011100390413503192
ENSG00000169953	HSFY1	0.0007491878322980483
ENSG00000169955	ZNF747	0.0006644447773851425
ENSG00000169957	ZNF768	0.002112926528070602
ENSG00000169962	TAS1R3	0.00037882200172134617
ENSG00000169964	TMEM42	0.00020244836514393683
ENSG00000169967	MAP3K2	0.0006533797486554249
ENSG00000169976	SF3B5	0.0006811010623550828
ENSG00000169981	ZNF35	0.004268510040901674
ENSG00000169989	TIGD4	0.0009670687775269471
ENSG00000169994	MYO7B	0.00024354511788260425
ENSG00000170004	CHD3	0.0011574719374038978
ENSG00000170006	TMEM154	0.0001843951647515496
ENSG00000170011	MYRIP	0.0016848899863362021
ENSG00000170017	ALCAM	0.0007708804623689502
ENSG00000170035	UBE2E3	0.0009233643625066179
ENSG00000170037	CNTROB	0.0038462821364646516
ENSG00000170043	TRAPPC1	0.0014649615457074106
ENSG00000170049	KCNAB3	0.0002022069379563618
ENSG00000170054	SERPINA9	0.0016232752439009346
ENSG00000170074	FAM153A	0.0015760591481921438
ENSG00000170075	GPR37L1	0.00041500687086681864
ENSG00000170085	SIMC1	0.00045574991145258537
ENSG00000170088	TMEM192	0.0006883075227506197
ENSG00000170091	NSG2	0.00039912781255679874
ENSG00000170099	SERPINA6	5.824441075219511e-05
ENSG00000170100	ZNF778	0.0006552525881033944
ENSG00000170113	NIPA1	0.00030364791109604994
ENSG00000170122	FOXD4	0.0007635683152784623
ENSG00000170128	GPR25	0.00014905008595178515
ENSG00000170142	UBE2E1	0.0004742339017411723
ENSG00000170144	HNRNPA3	0.05135152609727811
ENSG00000170145	SIK2	0.00357043505459842
ENSG00000170153	RNF150	0.0003294967391411774
ENSG00000170162	VGLL2	0.0003274435473485937
ENSG00000170166	HOXD4	0.0023052467658999376
ENSG00000170175	CHRNB1	0.0013823951674112323
ENSG00000170178	HOXD12	0.001979551611611896
ENSG00000170180	GYPA	0.0005214548917820139
ENSG00000170185	USP38	0.00031756489306644653
ENSG00000170190	SLC16A5	0.0007173009735197411
ENSG00000170209	ANKK1	0.0013476241986154491
ENSG00000170214	ADRA1B	0.001366351213391681
ENSG00000170231	FABP6	0.00018525094537835685
ENSG00000170234	PWWP2A	0.00228727408625673
ENSG00000170236	USP50	0.0013657865056302398
ENSG00000170242	USP47	0.0021863832134840777
ENSG00000170248	PDCD6IP	0.0014936003105958662
ENSG00000170260	ZNF212	0.02186313992547184
ENSG00000170262	MRAP	0.002926448174093821
ENSG00000170265	ZNF282	0.0027509125584401772
ENSG00000170266	GLB1	0.00031363083974156325
ENSG00000170270	GON7	0.0012547591124985047
ENSG00000170271	FAXDC2	0.00034512255149365956
ENSG00000170275	CRTAP	0.0003301628012195579
ENSG00000170276	HSPB2	0.0012159838199750084
ENSG00000170279	C7orf33	0.0012905229195894208
ENSG00000170290	SLN	0.0001672533613827909
ENSG00000170291	ELP5	0.000788412929068727
ENSG00000170296	GABARAP	0.001528200569055116
ENSG00000170298	LGALS9B	0.002335453423938816
ENSG00000170310	STX8	0.0002529039262526567
ENSG00000170312	CDK1	0.0010260835676945135
ENSG00000170315	UBB	0.02278354211102851
ENSG00000170322	NFRKB	0.0005265129047984374
ENSG00000170323	FABP4	0.0006200839357006771
ENSG00000170325	PRDM10	0.0005065130619641423
ENSG00000170340	B3GNT2	0.0
ENSG00000170345	FOS	0.0011207672946511593
ENSG00000170348	TMED10	0.0005228609577443422
ENSG00000170364	SETMAR	0.004247113206929498
ENSG00000170365	SMAD1	0.0009108903213927988
ENSG00000170369	CST2	0.0005179059533020336
ENSG00000170370	EMX2	0.0019601614562816394
ENSG00000170373	CST1	0.00016027887375003047
ENSG00000170374	SP7	0.052843068845504604
ENSG00000170381	SEMA3E	0.001265454944132216
ENSG00000170382	LRRN2	0.00043517354220057314
ENSG00000170385	SLC30A1	0.000384182538141431
ENSG00000170390	DCLK2	0.0008955329878972407
ENSG00000170396	ZNF804A	0.0010064330208479078
ENSG00000170412	GPRC5C	0.0002436195535437946
ENSG00000170417	TMEM182	0.00010234222679628147
ENSG00000170419	VSTM2A	0.005596564645884428
ENSG00000170421	KRT8	0.0032491846031916793
ENSG00000170423	KRT78	0.0037387524816949735
ENSG00000170425	ADORA2B	0.00031959224043021095
ENSG00000170426	SDR9C7	0.00015529047664131213
ENSG00000170430	MGMT	0.0002860809695448552
ENSG00000170442	KRT86	0.0202521134019662
ENSG00000170445	HARS1	0.000699958169434467
ENSG00000170448	NFXL1	0.0004504678493049141
ENSG00000170458	CD14	0.0005727157451929088
ENSG00000170465	KRT6C	0.0042814614773760695
ENSG00000170468	RIOX1	0.0007725324071543582
ENSG00000170469	SPATA24	0.002776379293663922
ENSG00000170471	RALGAPB	0.0006489967788638751
ENSG00000170473	PYM1	0.0004405811416745564
ENSG00000170476	MZB1	0.0013778663155790127
ENSG00000170477	KRT4	0.0029987547704877215
ENSG00000170482	SLC23A1	0.00042068405423378863
ENSG00000170484	KRT74	0.004873260054409911
ENSG00000170485	NPAS2	0.0020329407564076973
ENSG00000170486	KRT72	0.004929652201326462
ENSG00000170498	KISS1	0.00039117025903578906
ENSG00000170500	LONRF2	0.002454469070471532
ENSG00000170502	NUDT9	0.0004550251003365702
ENSG00000170509	HSD17B13	0.0003012448520394173
ENSG00000170515	PA2G4	0.0022550970093107026
ENSG00000170522	ELOVL6	0.0001657627562963171
ENSG00000170523	KRT83	0.002459137588402882
ENSG00000170525	PFKFB3	0.00028243103815839277
ENSG00000170537	TMC7	0.0006446293405133474
ENSG00000170540	ARL6IP1	0.008030091071987044
ENSG00000170542	SERPINB9	0.0009118385655710881
ENSG00000170545	SMAGP	8.884584451607225e-05
ENSG00000170549	IRX1	0.00015564922614430543
ENSG00000170558	CDH2	0.00039631138042750536
ENSG00000170561	IRX2	0.0015238541277540207
ENSG00000170571	EMB	0.0002767203193343448
ENSG00000170577	SIX2	0.000662394490063889
ENSG00000170579	DLGAP1	0.0018806254713581438
ENSG00000170581	STAT2	0.0003866903473408456
ENSG00000170584	NUDCD2	0.0013479971059950913
ENSG00000170604	IRF2BP1	0.0006125609581886238
ENSG00000170606	HSPA4	0.0010428870666601142
ENSG00000170608	FOXA3	0.0018336680182073906
ENSG00000170615	SLC26A5	9.165951598788524e-05
ENSG00000170619	COMMD5	0.00042746273857119377
ENSG00000170624	SGCD	0.0005459149774651451
ENSG00000170627	GTSF1	0.00024563183001191646
ENSG00000170631	ZNF16	0.0005091592641974785
ENSG00000170632	ARMC10	0.00023917186717881123
ENSG00000170633	RNF34	0.0007802326563250972
ENSG00000170634	ACYP2	0.0009298702314026741
ENSG00000170638	TRABD	0.004714949757953946
ENSG00000170653	ATF7	0.0005162092400041729
ENSG00000170677	SOCS6	0.0008246611632785061
ENSG00000170681	CAVIN4	0.0013740839772253821
ENSG00000170684	ZNF296	0.001190887209986613
ENSG00000170689	HOXB9	0.00097801367496686
ENSG00000170734	POLH	0.0004110745924208459
ENSG00000170743	SYT9	0.0002098581454674786
ENSG00000170748	RBMXL2	0.0005712404679343308
ENSG00000170759	KIF5B	0.002382832646389943
ENSG00000170775	GPR37	0.0005916403079027077
ENSG00000170776	AKAP13	0.0016517159738214104
ENSG00000170777	TPD52L3	0.0004548779913875478
ENSG00000170779	CDCA4	0.001869354562359149
ENSG00000170786	SDR16C5	0.001193608272160418
ENSG00000170788	DYDC1	0.003843472046810348
ENSG00000170791	CHCHD7	0.0018334567498641263
ENSG00000170801	HTRA3	0.0006931233033355966
ENSG00000170819	BFSP2	0.003502105163761371
ENSG00000170820	FSHR	0.0042674056840041885
ENSG00000170832	USP32	0.0023092485223514814
ENSG00000170835	CEL	0.00040287212164002995
ENSG00000170836	PPM1D	0.0007127485205273842
ENSG00000170854	RIOX2	0.0005122506220232026
ENSG00000170855	TRIAP1	0.0005536905496228428
ENSG00000170860	LSM3	0.0012106244410006184
ENSG00000170871	KIAA0232	0.0001107702345279904
ENSG00000170873	MTSS1	0.0007129630669169273
ENSG00000170876	TMEM43	0.0009380030044212617
ENSG00000170881	RNF139	0.00034991494794667233
ENSG00000170889	RPS9	0.0007531473120252485
ENSG00000170890	PLA2G1B	0.00030197502155715483
ENSG00000170892	TSEN34	0.001764349743780258
ENSG00000170893	TRH	0.0006870364065889589
ENSG00000170899	GSTA4	0.10483997966025527
ENSG00000170903	MSANTD4	0.005517382308880769
ENSG00000170906	NDUFA3	0.00027038269797685643
ENSG00000170909	OSCAR	0.00018806184721142927
ENSG00000170915	PAQR8	0.0018341404810371387
ENSG00000170921	TANC2	0.00465509378545903
ENSG00000170925	TEX13B	0.0003710379169206135
ENSG00000170927	PKHD1	0.00018157083161440823
ENSG00000170929	OR1M1	0.00048122533894456865
ENSG00000170946	DNAJC24	0.00037821403725502023
ENSG00000170948	MBD3L1	0.0021261215756567253
ENSG00000170949	ZNF160	0.003971533343928968
ENSG00000170950	PGK2	0.005035592249896581
ENSG00000170954	ZNF415	0.004610486377941925
ENSG00000170955	CAVIN3	0.005157822809906065
ENSG00000170956	CEACAM3	9.325336759502534e-05
ENSG00000170959	DCDC1	0.001562328503041499
ENSG00000170961	HAS2	0.0001325432848489072
ENSG00000170967	DDI1	0.0017728309899212036
ENSG00000170989	S1PR1	0.00027940309064433677
ENSG00000171016	PYGO1	0.0018137823633423977
ENSG00000171017	LRRC8E	0.0005468139072490885
ENSG00000171033	PKIA	0.0008067208816555649
ENSG00000171045	TSNARE1	0.00038691480358465924
ENSG00000171049	FPR2	0.0001265130667889025
ENSG00000171051	FPR1	0.00021724544217249786
ENSG00000171053	PATE1	0.0011346504800258117
ENSG00000171055	FEZ2	0.00038680898114762385
ENSG00000171056	SOX7	0.0006194459094785998
ENSG00000171060	C8orf74	0.0007720128505752655
ENSG00000171067	C11orf24	0.00013394519942266925
ENSG00000171094	ALK	0.000665380796590398
ENSG00000171097	KYAT1	0.0007376018356808345
ENSG00000171100	MTM1	0.0010802787203374464
ENSG00000171103	TRMT61B	0.0013786842112040176
ENSG00000171105	INSR	0.0008362197461337928
ENSG00000171109	MFN1	0.000511091056296209
ENSG00000171115	GIMAP8	0.0006072539724755188
ENSG00000171116	HSFX1	0.0003969986805714143
ENSG00000171119	NRTN	0.00022988036425886094
ENSG00000171121	KCNMB3	0.00036405039406872675
ENSG00000171124	FUT3	6.45062606281499e-05
ENSG00000171126	KCNG3	0.000244652415631208
ENSG00000171130	ATP6V0E2	0.0004770598162622264
ENSG00000171132	PRKCE	0.0005314636684943252
ENSG00000171135	JAGN1	0.00022785962175930763
ENSG00000171136	RLN3	0.0003078196139085776
ENSG00000171148	TADA3	0.0020350048439468083
ENSG00000171150	SOCS5	0.0002745295023487415
ENSG00000171155	C1GALT1C1	0.00013629774730361532
ENSG00000171159	BBLN	0.0026446958693213674
ENSG00000171160	MORN4	0.001341703596381194
ENSG00000171161	ZNF672	0.0005235290211658139
ENSG00000171169	NAIF1	0.0025568568216840504
ENSG00000171174	RBKS	0.00027189521006221185
ENSG00000171189	GRIK1	0.001550253569803317
ENSG00000171195	MUC7	0.00013484651753969956
ENSG00000171199	OPRPN	7.185405888776586e-05
ENSG00000171201	SMR3B	0.004753166948148646
ENSG00000171204	TMEM126B	0.001879128175232836
ENSG00000171206	TRIM8	0.0011019179069080565
ENSG00000171208	NETO2	0.00025982425745496585
ENSG00000171209	CSN3	0.0015659063431030518
ENSG00000171217	CLDN20	0.0001392295840787483
ENSG00000171219	CDC42BPG	0.0034773368499827484
ENSG00000171222	SCAND1	0.0005448266128951218
ENSG00000171223	JUNB	0.0018046079840132734
ENSG00000171224	FAM241B	0.0001308745887627083
ENSG00000171227	TMEM37	0.0004931729381496552
ENSG00000171234	UGT2B7	0.0003125326063582179
ENSG00000171236	LRG1	0.0019805728743449436
ENSG00000171241	SHCBP1	0.0006298796959072206
ENSG00000171246	NPTX1	0.0008105711137886829
ENSG00000171262	FAM98B	0.0005774472622306348
ENSG00000171291	ZNF439	0.005755924051072725
ENSG00000171295	ZNF440	0.0012822675680581597
ENSG00000171298	GAA	0.0004973473448899313
ENSG00000171302	CANT1	0.00020218932093030162
ENSG00000171303	KCNK3	0.0007434816623117513
ENSG00000171307	ZDHHC16	0.0002489948205948167
ENSG00000171310	CHST11	0.0003590586832160625
ENSG00000171311	EXOSC1	0.0007083504663114581
ENSG00000171314	PGAM1	0.008229508322301626
ENSG00000171316	CHD7	0.0009056115463863534
ENSG00000171320	ESCO2	0.0005030927550251363
ENSG00000171345	KRT19	0.010333224107398564
ENSG00000171357	LURAP1	0.0022558797118108487
ENSG00000171360	KRT38	0.012720178152903827
ENSG00000171365	CLCN5	0.00040221090762315725
ENSG00000171368	TPPP	0.0006414222127659741
ENSG00000171385	KCND3	0.0008445610869785014
ENSG00000171388	APLN	0.001788877229046193
ENSG00000171396	KRTAP4-4	0.000530496504097755
ENSG00000171401	KRT13	0.0028586996727426595
ENSG00000171402	XAGE3	0.0007059494857912796
ENSG00000171403	KRT9	0.000614690797874573
ENSG00000171421	MRPL36	0.00043839104546350427
ENSG00000171425	ZNF581	0.002064358976213043
ENSG00000171428	NAT1	0.0021575527528057137
ENSG00000171431	KRT20	0.0033744165389180125
ENSG00000171435	KSR2	0.005489684998110533
ENSG00000171443	ZNF524	0.0018093374803811457
ENSG00000171444	MCC	0.012350629938509883
ENSG00000171448	ZBTB26	0.021661663060058345
ENSG00000171450	CDK5R2	0.0005789214883407112
ENSG00000171456	ASXL1	0.0017198495393131452
ENSG00000171462	DLK2	0.0003948943510749814
ENSG00000171466	ZNF562	0.0011056238654418848
ENSG00000171467	ZNF318	0.0005818994354740425
ENSG00000171475	WIPF2	0.0006144431386019278
ENSG00000171476	HOPX	0.0024424695805009833
ENSG00000171481	OR1L3	0.0004854152778079879
ENSG00000171487	NLRP5	0.0004356831868790323
ENSG00000171488	LRRC8C	0.00016874172638381424
ENSG00000171490	RSL1D1	0.02548912434031081
ENSG00000171492	LRRC8D	0.0015984079682311858
ENSG00000171495	MROH2B	0.00021756923024440766
ENSG00000171497	PPID	0.0015240118204928876
ENSG00000171502	COL24A1	0.00042509123591116804
ENSG00000171503	ETFDH	0.0007593245784391911
ENSG00000171505	OR1N1	0.0061583305875956285
ENSG00000171509	RXFP1	0.00015208726631499303
ENSG00000171517	LPAR3	0.00012447346875887888
ENSG00000171522	PTGER4	0.01325833105397578
ENSG00000171530	TBCA	0.0005099080249237886
ENSG00000171532	NEUROD2	0.001720199200690331
ENSG00000171540	OTP	0.000719897386716184
ENSG00000171551	ECEL1	0.00031821081165617215
ENSG00000171552	BCL2L1	0.00035191632059650146
ENSG00000171557	FGG	0.0002991761880366539
ENSG00000171560	FGA	0.0008590559027652489
ENSG00000171564	FGB	0.0008090558626463462
ENSG00000171566	PLRG1	0.046250325401615555
ENSG00000171574	ZNF584	0.0005999594202421576
ENSG00000171596	NMUR1	0.00020129802032897715
ENSG00000171603	CLSTN1	0.0006502891405943956
ENSG00000171604	CXXC5	0.001597281565409503
ENSG00000171606	ZNF274	0.0007537093513292348
ENSG00000171608	PIK3CD	0.00028597282630471454
ENSG00000171612	SLC25A33	0.0009205741091591335
ENSG00000171617	ENC1	0.0009084167143100785
